"Image ID","Visual Predictionfilepath","BC Input (Turbo)filepath","BH Input (Viridis)filepath","IoU","F1","Accuracy","TP","TN","FP","FN","Model Name"
"qc_50_84","media/images/f4a4f4873a963d0ac4b9.png","media/images/b854fdd5f3cbecc93a64.png","media/images/9510444f256a3123b844.png","0","0","0.9116668701157964","0","59747","5789","0","SettleNet"
"qc_37_101","media/images/736760fccb7b528bbe80.png","media/images/81cd6c7cef57adb4b39b.png","media/images/fd18bbfcdb68766cb0dd.png","0","0","0.9999999999984741","0","65536","0","0","SettleNet"
"qc_31_100","media/images/9d612cee4709ee4b320d.png","media/images/39e006d01d0c59f6ef63.png","media/images/051516ce584aae182bc8.png","0","0","0.9999999999984741","0","65536","0","0","SettleNet"
"qc_3_123","media/images/986db7eb618620231d4d.png","media/images/8f724a249b63636324be.png","media/images/67eb23c2bf1ad9e827aa.png","0","0","0.9999999999984741","0","65536","0","0","SettleNet"
"qc_56_113","media/images/7107bd23b6af7e78ce57.png","media/images/d2ea4752471fb33d421e.png","media/images/a30ffd919c555006061a.png","0","0","0.9999999999984741","0","65536","0","0","SettleNet"
"qc_45_58","media/images/89133f2697d9d11db4d2.png","media/images/d8ca78980d6304988802.png","media/images/3b20dfef20f3dcfd7d70.png","0","0","0.9401245117173155","0","61612","3924","0","SettleNet"
"qc_35_78","media/images/e905e00a8dbff30f5e2c.png","media/images/cd197c29451169ff67e0.png","media/images/b333560804e0a9fa4076.png","0","0","0.9999999999984741","0","65536","0","0","SettleNet"
"qc_100_44","media/images/552f9e20265b28e31b14.png","media/images/9ab708a4effdbf875b50.png","media/images/0b8ebda459e297fb5ba8.png","0","0","0.9999999999984741","0","65536","0","0","SettleNet"
"qc_47_101","media/images/4074b7e0eac0ebd33a11.png","media/images/789b826edd5fd1ce97b3.png","media/images/7fd4d7a7889b71884c7f.png","0","0","0.9999999999984741","0","65536","0","0","SettleNet"
"qc_51_109","media/images/53f9dd51b2925f417a86.png","media/images/9c2f157f4bea8db6a456.png","media/images/fb388095a7a8b65d6f6e.png","0","0","0.9999999999984741","0","65536","0","0","SettleNet"
"qc_88_16","media/images/6de7f86d1953e1efc1cb.png","media/images/9ab708a4effdbf875b50.png","media/images/0b8ebda459e297fb5ba8.png","0","0","0.9999999999984741","0","65536","0","0","SettleNet"
"qc_108_43","media/images/fcfe06bffba73fe408ac.png","media/images/ce213fd0ed64e2fae154.png","media/images/ccb1be3e7a8e8b361e13.png","0","0","0.9999999999984741","0","65536","0","0","SettleNet"
"qc_62_144","media/images/e39a4f3a1cf915e462e5.png","media/images/4d99811ed1adf7772adf.png","media/images/b5d25f8f9e43169f71ab.png","0","0","0.9999999999984741","0","65536","0","0","SettleNet"
"qc_17_99","media/images/1fc54bea50920d76cfed.png","media/images/49ad5eedd03302cff7f7.png","media/images/623643652ed268584930.png","0.7736582993935838","0.872387038074872","0.9431762695298108","12729","49083","1063","2661","SettleNet"
"qc_19_128","media/images/f15a296d9840e3669eb3.png","media/images/a91329f08c7971f3dc44.png","media/images/e8eaf6f8b5b792a8598f.png","0","0","0.930953979490767","0","61011","0","4525","SettleNet"
"qc_105_11","media/images/c9a4da9ce8c8486657e0.png","media/images/9ab708a4effdbf875b50.png","media/images/0b8ebda459e297fb5ba8.png","0","0","0.9999999999984741","0","65536","0","0","SettleNet"
"qc_57_56","media/images/0d045fe0dc8bb1301822.png","media/images/6c3e6ffb88880cfa47a6.png","media/images/af3e7e889c36668ef6b2.png","0","0","0.8608093261705615","0","56414","0","9122","SettleNet"
"qc_113_7","media/images/6cffc15079560c2b18df.png","media/images/9ab708a4effdbf875b50.png","media/images/0b8ebda459e297fb5ba8.png","0","0","0.9999999999984741","0","65536","0","0","SettleNet"
"qc_106_43","media/images/f733074be33f8b802043.png","media/images/7be43d6decbcba8f89f3.png","media/images/67a9f5fb7a0d8e1721e4.png","0","0","0.9999999999984741","0","65536","0","0","SettleNet"
"qc_62_145","media/images/1f825f6e5603c30ada14.png","media/images/12173160c659f6d55247.png","media/images/3b48c18f8bcfb8f4bf2d.png","0","0","0.9999999999984741","0","65536","0","0","SettleNet"
"qc_40_135","media/images/5a75ac439d9ebd6d4c6f.png","media/images/1b1fbf1e3d8354e718ac.png","media/images/8d56c10299bd72430b9f.png","0","0","0.9999999999984741","0","65536","0","0","SettleNet"
"qc_108_36","media/images/53091165c8b64fb0f62f.png","media/images/9ab708a4effdbf875b50.png","media/images/0b8ebda459e297fb5ba8.png","0","0","0.9999999999984741","0","65536","0","0","SettleNet"
"qc_52_120","media/images/b433e897f089d72f65e4.png","media/images/00907efa53945ab92acd.png","media/images/09581934434ee72d79ff.png","0","0","0.9999999999984741","0","65536","0","0","SettleNet"
"qc_70_148","media/images/a3cf96f80942d17661a7.png","media/images/9794704e7cdf386f6043.png","media/images/bc03c1832bb4280211a2.png","0","0","0.9999999999984741","0","65536","0","0","SettleNet"
"qc_82_85","media/images/bd0cb87c5ec3471f333c.png","media/images/6e48e8772154d77d5d77.png","media/images/362787baf6805703075b.png","0","0","0.9999999999984741","0","65536","0","0","SettleNet"
"qc_62_128","media/images/af2b75a51fc6a417c678.png","media/images/90a966473814e607a427.png","media/images/21efdafef47754e79bc8.png","0","0","0.8438720703112124","0","55304","0","10232","SettleNet"
"qc_13_127","media/images/1c4cd28e7c5df72d971f.png","media/images/458c72073f0861f51778.png","media/images/25a0ea0b507bcad1fab9.png","0","0","0.9999999999984741","0","65536","0","0","SettleNet"
"qc_18_93","media/images/67451a0522698469c8c7.png","media/images/ff0e2a7582e8898a0fdd.png","media/images/54ce944f42c4377befcc.png","0.9421205821166647","0.9701977748126138","0.9787597656235065","22658","41486","96","1296","SettleNet"
"qc_12_95","media/images/44ea301e0b81cc9d48f3.png","media/images/e46ecc436c6d8da30a93.png","media/images/e8acff54dcbefb1a5866.png","0","0","0.9999999999984741","0","65536","0","0","SettleNet"
"qc_63_61","media/images/9059639324aa0f4952f5.png","media/images/275acc5b40da33c779da.png","media/images/260039e0dd9ddfeb9c0a.png","0.6126323475497396","0.7597916638788086","0.9838104248031864","1678","62797","442","619","SettleNet"
"qc_108_26","media/images/3b38134208bd52b59324.png","media/images/9ab708a4effdbf875b50.png","media/images/0b8ebda459e297fb5ba8.png","0","0","0.9999999999984741","0","65536","0","0","SettleNet"
"qc_108_63","media/images/9dfb6b9ae830e6d6a7d4.png","media/images/9ab708a4effdbf875b50.png","media/images/0b8ebda459e297fb5ba8.png","0","0","0.9999999999984741","0","65536","0","0","SettleNet"
"qc_95_49","media/images/02a7f912eb476782c5a0.png","media/images/21bc5044cb014e1e429d.png","media/images/fb6ea95717ceddc1ecd6.png","0.6989127748928252","0.8227764757714894","0.851257324217451","22628","33160","7427","2321","SettleNet"
"qc_111_47","media/images/f8d30eeaeabb1a4be80a.png","media/images/9ab708a4effdbf875b50.png","media/images/0b8ebda459e297fb5ba8.png","0","0","0.9999999999984741","0","65536","0","0","SettleNet"
"qc_37_122","media/images/cb6c3e5b366ba56490ee.png","media/images/03923052ff621a784630.png","media/images/464e002bb05332921117.png","0","0","0.9999999999984741","0","65536","0","0","SettleNet"
"qc_36_76","media/images/b50e5c956507f906725d.png","media/images/69653798dcb1ba346a11.png","media/images/4390b9e9edd4fbd27215.png","0","0","0.9999999999984741","0","65536","0","0","SettleNet"
"qc_72_93","media/images/ed242460796702803f6a.png","media/images/7f90bd15b69b836c5168.png","media/images/b9af8b1af2161b2c6115.png","0","0","0.9671173095688368","0","63381","2155","0","SettleNet"
"qc_67_46","media/images/5c97d44df1df80491861.png","media/images/a91235f7c9b8cbad792a.png","media/images/0cd49ba7c3a853b76885.png","0","0","0.9999999999984741","0","65536","0","0","SettleNet"
"qc_65_33","media/images/0c27c2bbb40f51f76a87.png","media/images/4165d3644926b69b6b7b.png","media/images/7a1dd33780a45d908758.png","0","0","0.9999999999984741","0","65536","0","0","SettleNet"
"qc_23_132","media/images/b670a4bac0f5c8b3af02.png","media/images/6818e91e1608f23f1153.png","media/images/e4afaaeb41d6e9bc8543.png","0","0","0.9999999999984741","0","65536","0","0","SettleNet"
"qc_111_17","media/images/d54b27ec526321f93601.png","media/images/9ab708a4effdbf875b50.png","media/images/0b8ebda459e297fb5ba8.png","0","0","0.9999999999984741","0","65536","0","0","SettleNet"
"qc_92_17","media/images/fdddcc6adafec5d5fe78.png","media/images/9ab708a4effdbf875b50.png","media/images/0b8ebda459e297fb5ba8.png","0","0","0.9999999999984741","0","65536","0","0","SettleNet"
"qc_12_117","media/images/f9e024d60dcf08cc1d89.png","media/images/be2fbebe078eab7908fb.png","media/images/636d1b3d651ed62c4ca4.png","0","0","0.9999999999984741","0","65536","0","0","SettleNet"
"qc_83_80","media/images/c0d225d994160446f739.png","media/images/ee12c89959d64ce01266.png","media/images/39d12180698b333e3f71.png","0","0","0.9999999999984741","0","65536","0","0","SettleNet"
"qc_90_68","media/images/18d8be682a3ec17def29.png","media/images/bf7934d200b0647547b9.png","media/images/fdc3d810b79b1d11bfff.png","0.6634931540429725","0.7977106618577067","0.8953704833970713","13520","45159","3424","3433","SettleNet"
"qc_55_121","media/images/6888528df81f09862b77.png","media/images/b469277becce27542470.png","media/images/67490abf780081698cc5.png","0.3674659753488356","0.537440718940952","0.9851074218734969","567","63993","0","976","SettleNet"
"qc_66_107","media/images/41a6f4859923955857f2.png","media/images/62ae54d7ef05091e9311.png","media/images/4d619e28968b98686ae0.png","0","0","0.9999999999984741","0","65536","0","0","SettleNet"
"qc_73_102","media/images/4ddcbbc3ce0af2091b5f.png","media/images/1716a3494a70cf4182d5.png","media/images/423b6e89e529c92da7fa.png","0","0","0.9999999999984741","0","65536","0","0","SettleNet"
"qc_54_33","media/images/041e24f12247ff5ca135.png","media/images/429e354bfc95fdcf0225.png","media/images/930ba73290b7643b1201.png","0","0","0.9999999999984741","0","65536","0","0","SettleNet"
"qc_84_93","media/images/b0dfebf822d35dd24ea0.png","media/images/614e6b02d5c3e3bf08f2.png","media/images/3ce212d3550583e81cc5.png","0","0","0.9999999999984741","0","65536","0","0","SettleNet"
"qc_49_70","media/images/5df453eebb80d4df777d.png","media/images/0bcdba6c3e5b291480e7.png","media/images/4a8d53abfe237760aecd.png","0.8491251796057042","0.9184074101706042","0.9727630615219531","10046","53705","60","1725","SettleNet"
"qc_23_85","media/images/5a23cb46c4e9947befb0.png","media/images/a1b213a822753371fdd5.png","media/images/e7d72714bfaa5fdcc0fb.png","0","0","0.9999999999984741","0","65536","0","0","SettleNet"
"qc_64_150","media/images/e083476316d4dbf3dc66.png","media/images/2ddf565b628d3f43fdd1.png","media/images/e957199bc6904a9a4af3.png","0","0","0.9999999999984741","0","65536","0","0","SettleNet"
"qc_103_9","media/images/6ba501a60d5c0d87e533.png","media/images/9ab708a4effdbf875b50.png","media/images/0b8ebda459e297fb5ba8.png","0","0","0.9999999999984741","0","65536","0","0","SettleNet"
"qc_55_94","media/images/52d9d538fcf2b6733b84.png","media/images/a27d56658a6e8c2e7a1c.png","media/images/7832e35df30d094b681a.png","0","0","0.9999999999984741","0","65536","0","0","SettleNet"
"qc_51_77","media/images/9d58992d066354b7cd3f.png","media/images/1e19a14520d468ac193d.png","media/images/3f912a010882e456fb3a.png","0.6624405019443426","0.7969493772663925","0.8809661865220932","15309","42426","6883","918","SettleNet"
"qc_43_137","media/images/704e01abb9087f58fa8c.png","media/images/ebbd5ec35f59b7c1b1cc.png","media/images/f55358df77440ab4f755.png","0","0","0.9999999999984741","0","65536","0","0","SettleNet"
"qc_43_134","media/images/c29ebd9ed93fa4352f26.png","media/images/32a0eaedbddc624d9152.png","media/images/cc6ffd259b98bcfd40ee.png","0","0","0.9999999999984741","0","65536","0","0","SettleNet"
"qc_21_110","media/images/54fc973f94236e3fee39.png","media/images/c2ce259cd6c493d8fc38.png","media/images/4aa3a8bbc95bd7c70ce9.png","0","0","0.9999999999984741","0","65536","0","0","SettleNet"
"qc_92_12","media/images/3baaa3c9141cdc534355.png","media/images/e6aef12de7ac327dd995.png","media/images/9933516c21a6e060626c.png","0","0","0.9999999999984741","0","65536","0","0","SettleNet"
"qc_50_41","media/images/e42fc4c7240733de2b13.png","media/images/0c902fcfa434138f88fb.png","media/images/1cb7f8860beba506e0c1.png","0","0","0.9999999999984741","0","65536","0","0","SettleNet"
"qc_38_131","media/images/c48e8e62e732a22e1cd5.png","media/images/6a6f7f154107b733690a.png","media/images/f2545042be193fda7815.png","0","0","0.9999999999984741","0","65536","0","0","SettleNet"
"qc_110_32","media/images/add230b756dcb29852aa.png","media/images/9ab708a4effdbf875b50.png","media/images/0b8ebda459e297fb5ba8.png","0","0","0.9999999999984741","0","65536","0","0","SettleNet"
"qc_109_63","media/images/5966d270f15ce8eed8c9.png","media/images/9ab708a4effdbf875b50.png","media/images/0b8ebda459e297fb5ba8.png","0","0","0.9999999999984741","0","65536","0","0","SettleNet"
"qc_99_35","media/images/6f289427deb3d6127606.png","media/images/9ab708a4effdbf875b50.png","media/images/0b8ebda459e297fb5ba8.png","0","0","0.9999999999984741","0","65536","0","0","SettleNet"
"qc_18_111","media/images/37eb7a85121ccb962fec.png","media/images/2e6ff8f57b4945dad5c2.png","media/images/ac2957a4e773a587c85d.png","0.905539975960323","0.9504286867307715","0.9496307373032384","31645","30590","3265","36","SettleNet"
"qc_87_90","media/images/9c2fd14f3d224776eab8.png","media/images/49cc39af0e61bc456f03.png","media/images/afea042b03294d2871f3.png","0","0","0.9999999999984741","0","65536","0","0","SettleNet"
"qc_29_131","media/images/89149f8be0453025528f.png","media/images/b07751ef4cba0157d79f.png","media/images/577a65b281c9d1e55826.png","0","0","0.9999999999984741","0","65536","0","0","SettleNet"
"qc_94_59","media/images/62bd1891d0624b384e49.png","media/images/5dde4461ed3b10fe24da.png","media/images/29b645437eb09039ece4.png","0","0","0.9972076416000408","0","65353","0","183","SettleNet"
"qc_103_75","media/images/66d5084f8c62568feafd.png","media/images/ebd1190dbeddf5867d71.png","media/images/7c488f9f58f0757bfb58.png","0","0","0.9999999999984741","0","65536","0","0","SettleNet"
"qc_87_28","media/images/78a6f62c536dae2a8a15.png","media/images/9ab708a4effdbf875b50.png","media/images/0b8ebda459e297fb5ba8.png","0","0","0.9999999999984741","0","65536","0","0","SettleNet"
"qc_47_102","media/images/fcc1b966620bbe88876b.png","media/images/549f051a9ed59709ca09.png","media/images/bdec0a167eab8651d271.png","0","0","0.9999999999984741","0","65536","0","0","SettleNet"
"qc_36_51","media/images/054ec673d37432d82b9c.png","media/images/09cd4e248adec87fce4a.png","media/images/b4b2398ae69145f1190f.png","0.5383988592353921","0.69994698782087","0.8616943359361852","10572","45900","8765","299","SettleNet"
"qc_61_74","media/images/77802c18acf182a1d783.png","media/images/10258d1f7f6e5b5aa231.png","media/images/72352c179f4c93e7cd33.png","0","0","0.9999999999984741","0","65536","0","0","SettleNet"
"qc_108_21","media/images/4964c499336dd40db079.png","media/images/7d31099d090e6ec6c6c7.png","media/images/0b8ebda459e297fb5ba8.png","0","0","0.9999999999984741","0","65536","0","0","SettleNet"
"qc_80_88","media/images/3f779971b0ea57d47509.png","media/images/c9db9826fdf35ed38ebf.png","media/images/bad365a33138e7215e94.png","0","0","0.9999999999984741","0","65536","0","0","SettleNet"
"qc_74_52","media/images/0589afe36a475965f1c4.png","media/images/9ab708a4effdbf875b50.png","media/images/0b8ebda459e297fb5ba8.png","0","0","0.9999999999984741","0","65536","0","0","SettleNet"
"qc_81_104","media/images/f928560ba5e34d2d49f2.png","media/images/fc36a4087423fc26b24c.png","media/images/3544714d2bc780b76293.png","0.6985029161532802","0.8224924044459883","0.8761596679674131","18803","38617","3326","4790","SettleNet"
"qc_66_62","media/images/b7d34bc94d838a6a6798.png","media/images/f7a2c56075d5aaf1d515.png","media/images/f359f9c203dfae3ef81a.png","0","0","0.9999999999984741","0","65536","0","0","SettleNet"
"qc_92_20","media/images/b6493fa4a2855ca6350d.png","media/images/9ab708a4effdbf875b50.png","media/images/0b8ebda459e297fb5ba8.png","0","0","0.9999999999984741","0","65536","0","0","SettleNet"
"qc_52_137","media/images/b79da4d73348f7e233e7.png","media/images/7e11f85cb64fb175f904.png","media/images/e09c6a56748f8646aaef.png","0","0","0.8626251220689962","0","56533","9003","0","SettleNet"
"qc_76_87","media/images/affdac3ec724f2fb4b4b.png","media/images/015623337d800d54f951.png","media/images/26ba3f2ff65481825b51.png","0.49511897497719465","0.6623137671484739","0.9494934082016762","3246","58980","330","2980","SettleNet"
"qc_45_108","media/images/6eccba545c71e847bc38.png","media/images/61f2351c3debe5b04af8.png","media/images/b7d8532f49ea0bf4a744.png","0","0","0.9999999999984741","0","65536","0","0","SettleNet"
"qc_49_92","media/images/ecb61cae0a3f1c9d638f.png","media/images/4a0b0d3b0214c3d4e592.png","media/images/3a49124d6bdf0b4eb1b8.png","0","0","0.8715515136705451","0","57118","8418","0","SettleNet"
"qc_21_92","media/images/ef460bf3c9ac4fa54934.png","media/images/b7c4d5683f3d84bbda95.png","media/images/9421635f2c0728a25b46.png","0.00013713658803980887","0.00027420844701346776","0.8887481689439564","1","58244","6112","1179","SettleNet"
"qc_18_119","media/images/ef2ac4c04ea9fefcff51.png","media/images/c0791c18be671a224af3.png","media/images/9ed35c664995df148c2b.png","0","0","0.9952545166000438","0","65225","0","311","SettleNet"
"qc_46_125","media/images/65d6462759d6abd6a008.png","media/images/2f725db099818938d99b.png","media/images/0aa3accb90c0450181b8.png","0","0","0.9999999999984741","0","65536","0","0","SettleNet"
"qc_78_91","media/images/e235063e93fe2b8ced6e.png","media/images/24204ff1b3d02b41da44.png","media/images/b01c4f1a820b64054cc4.png","0","0","0.9999999999984741","0","65536","0","0","SettleNet"
"qc_44_65","media/images/e4af64083265600eecd2.png","media/images/4bba900836bdef2b72fc.png","media/images/9c017583b5afce3d4d97.png","0","0","0.9999999999984741","0","65536","0","0","SettleNet"
"qc_39_125","media/images/a1e668e0eb9fab4f5c63.png","media/images/dfa5662661db96fd076c.png","media/images/aab9e86056d124348a75.png","0","0","0.9620819091782195","0","63051","0","2485","SettleNet"
"qc_67_78","media/images/c725c28cf74e5f52467d.png","media/images/b3117efdd7869983b4b3.png","media/images/d18f80cd1d543805bba4.png","0.7085267769544611","0.8294007966460729","0.8639678955064942","21671","34950","7823","1092","SettleNet"
"qc_84_17","media/images/e1f332d3a7eee9f4f3b4.png","media/images/389efaf8a5be1a85028d.png","media/images/0376714349fe9d7d9eff.png","0","0","0.9999999999984741","0","65536","0","0","SettleNet"
"qc_56_96","media/images/2d2a59b4d498c502aed2.png","media/images/5761e16e2f6d45454e56.png","media/images/10c6704000accf7d7e95.png","0","0","0.9930572509750472","0","65081","455","0","SettleNet"
"qc_23_133","media/images/12edad326cd38384d98c.png","media/images/e38a075ea640af0db89c.png","media/images/da7c9b3cb49cf6a8c62a.png","0","0","0.9999999999984741","0","65536","0","0","SettleNet"
"qc_47_63","media/images/88fa41967205711708ca.png","media/images/fd879c9e5876b0397d50.png","media/images/5d67e5659941fa427c3c.png","0","0","0.9999999999984741","0","65536","0","0","SettleNet"
"qc_61_62","media/images/947772af015278fd8c22.png","media/images/515a0d8dcac68d62df24.png","media/images/74242499c7d1a553803e.png","0.6728268309285034","0.8044189360927623","0.9635314941391547","4915","58231","1985","405","SettleNet"
"qc_80_29","media/images/1e37ecec3d0730fff909.png","media/images/9ab708a4effdbf875b50.png","media/images/0b8ebda459e297fb5ba8.png","0","0","0.9999999999984741","0","65536","0","0","SettleNet"
"qc_52_121","media/images/5dc948a0f1ac916a5a4f.png","media/images/4bf36579c06810ebdb6f.png","media/images/f4832b32a9a94bf02825.png","0","0","0.9999999999984741","0","65536","0","0","SettleNet"
"qc_38_44","media/images/8ec2e250f6250a937571.png","media/images/bd02a07a261c43812100.png","media/images/4bb16c832d2b751c5f53.png","0","0","0.9999999999984741","0","65536","0","0","SettleNet"
"qc_31_121","media/images/4de8ded000cfe6cf0626.png","media/images/39da5eb4a35f93dc39e6.png","media/images/c4ac57c2597337644cda.png","0","0","0.9999999999984741","0","65536","0","0","SettleNet"
"qc_47_94","media/images/48ec195d4e95304f8240.png","media/images/5d542e746618b283e1bf.png","media/images/de050afc459558cb0a89.png","0.40608228979514843","0.5776080930789893","0.9544067382797937","2043","60505","1882","1106","SettleNet"
