"Image ID","Visual Predictionfilepath","BC Input (Turbo)filepath","BH Input (Viridis)filepath","IoU","F1","Accuracy","TP","TN","FP","FN","Model Name"
"qc_68_46","media/images/010e0486c48a0ac1fa83.png","media/images/8db4572e1c811d678e1e.png","media/images/f6982892352a3483c877.png","0","0","0.9999999999984741","0","65536","0","0","ConvNeXt Satellite"
"qc_21_87","media/images/e312bd6c41d31fcf892f.png","media/images/e5b925e25320f19cacb1.png","media/images/49f06998b5d7a3f57c70.png","0","0","0.9999999999984741","0","65536","0","0","ConvNeXt Satellite"
"qc_76_65","media/images/f7de97ddfc1836b70920.png","media/images/590098c14dea5ce5ca2a.png","media/images/fc0a7d04df5d6d5c3b59.png","0","0","0.9999999999984741","0","65536","0","0","ConvNeXt Satellite"
"qc_70_152","media/images/211a11b9744a89cc902a.png","media/images/f4ae9958d976e06801ec.png","media/images/6d8534402da3d502bc56.png","0","0","0.9999999999984741","0","65536","0","0","ConvNeXt Satellite"
"qc_84_54","media/images/0d088256d1b3130f1a67.png","media/images/9ab708a4effdbf875b50.png","media/images/0b8ebda459e297fb5ba8.png","0","0","0.9999999999984741","0","65536","0","0","ConvNeXt Satellite"
"qc_2_129","media/images/9172f37cd9102772bd1c.png","media/images/13318440c150ec4611d9.png","media/images/9ec4b69a3dd8bb8af377.png","0","0","0.9999999999984741","0","65536","0","0","ConvNeXt Satellite"
"qc_58_68","media/images/a41af3e0f8d937ac44eb.png","media/images/f85086caa1532ca8f32e.png","media/images/d51732c1cc1189e844f0.png","0","0","0.9999999999984741","0","65536","0","0","ConvNeXt Satellite"
"qc_15_112","media/images/39d003d3c6a6fe49eef8.png","media/images/675c7b9754a154519ef2.png","media/images/5ee344ec40f42642b927.png","0","0","0.9711151123032057","0","63643","0","1893","ConvNeXt Satellite"
"qc_18_109","media/images/4c891cde184af5180a19.png","media/images/34ed8984b08fda91afd4.png","media/images/e9e3e31aa70304bda5d2.png","0","0","0.9999999999984741","0","65536","0","0","ConvNeXt Satellite"
"qc_70_95","media/images/d614a2df4d815c16a52f.png","media/images/3616ab4e7c4293a2a5f5.png","media/images/9b3a295cc4bee6d86f9e.png","0","0","0.9999999999984741","0","65536","0","0","ConvNeXt Satellite"
"qc_74_34","media/images/e4bfd906d930db467521.png","media/images/9ab708a4effdbf875b50.png","media/images/0b8ebda459e297fb5ba8.png","0","0","0.9999999999984741","0","65536","0","0","ConvNeXt Satellite"
"qc_76_34","media/images/a9639dc7d556dada0e11.png","media/images/9ab708a4effdbf875b50.png","media/images/0b8ebda459e297fb5ba8.png","0","0","0.9999999999984741","0","65536","0","0","ConvNeXt Satellite"
"qc_36_69","media/images/abbee7c6020cc04335f9.png","media/images/04fa615a35e3657bd069.png","media/images/85eb2bf07b5349ba72bd.png","0","0","0.9763183593735102","0","63984","1552","0","ConvNeXt Satellite"
"qc_79_79","media/images/b25b6622587448e88ab4.png","media/images/ddd4c76d343148191c9d.png","media/images/7889f94637341345b7d4.png","0","0","0.9999999999984741","0","65536","0","0","ConvNeXt Satellite"
"qc_47_136","media/images/9181df8117428a07e135.png","media/images/9109bdff0d32d6d41250.png","media/images/785741e8e3fa21bcd6fb.png","0","0","0.9999999999984741","0","65536","0","0","ConvNeXt Satellite"
"qc_92_94","media/images/af6f5ee78fb1b1cfc459.png","media/images/700ef8fb2bf28a339bb2.png","media/images/92b57927e21bfeef3aa7.png","0","0","0.9999999999984741","0","65536","0","0","ConvNeXt Satellite"
"qc_52_106","media/images/0cc3d953c69162ac9350.png","media/images/c3f8c69b8483ad4d7c0b.png","media/images/e18b7a64435075e786ab.png","0","0","0.9999999999984741","0","65536","0","0","ConvNeXt Satellite"
"qc_58_119","media/images/efd05c3abef8f5a99b86.png","media/images/50cd5923ce7608fb791b.png","media/images/f6ff7295357a2831d8a1.png","0","0","0.9999999999984741","0","65536","0","0","ConvNeXt Satellite"
"qc_85_65","media/images/f9db50e84f6479a042e8.png","media/images/f4a54fcf17d4e4b429df.png","media/images/0b7b4d7a68f355f71b62.png","0.5923361667083059","0.7439837642822172","0.909255981443925","8641","50948","4576","1371","ConvNeXt Satellite"
"qc_93_35","media/images/dd5351e3a1ff90651eb8.png","media/images/9ab708a4effdbf875b50.png","media/images/0b8ebda459e297fb5ba8.png","0","0","0.9999999999984741","0","65536","0","0","ConvNeXt Satellite"
"qc_107_38","media/images/834444a351d8db5ce65e.png","media/images/9ab708a4effdbf875b50.png","media/images/0b8ebda459e297fb5ba8.png","0","0","0.9999999999984741","0","65536","0","0","ConvNeXt Satellite"
"qc_51_108","media/images/87697b70609263f441f8.png","media/images/0b68b95f8c8e3461b6f5.png","media/images/04372c4e347663b8e44c.png","0","0","0.9999999999984741","0","65536","0","0","ConvNeXt Satellite"
"qc_24_55","media/images/2981671fbc442609322e.png","media/images/8b410b9659ac2f364e05.png","media/images/1ad9b4b681a52e1f3a8c.png","0.2699646352484992","0.4251529506788165","0.729110717772325","6565","41218","4571","13182","ConvNeXt Satellite"
"qc_38_127","media/images/6b11d958a1cb3a7255fb.png","media/images/7b7d5d387febea32cd05.png","media/images/19fac31279cdef9f74c8.png","0","0","0.9999999999984741","0","65536","0","0","ConvNeXt Satellite"
"qc_83_90","media/images/aaa86f5dc15b664e61f6.png","media/images/9ab708a4effdbf875b50.png","media/images/0b8ebda459e297fb5ba8.png","0","0","0.9999999999984741","0","65536","0","0","ConvNeXt Satellite"
"qc_97_46","media/images/72dcba75497865e5b901.png","media/images/9409dcdf0b14f2b44f08.png","media/images/aea8f2a7f30bda268ce4.png","0.7968281182855373","0.8869274311358182","0.9855346679672462","3718","60870","765","183","ConvNeXt Satellite"
"qc_36_56","media/images/45853bfa56fe3cd2c761.png","media/images/a462e9d65912355b6828.png","media/images/add30aaf294973267470.png","0.3010385756654225","0.46276652500559096","0.8562316894518185","4058","52056","602","8820","ConvNeXt Satellite"
"qc_10_109","media/images/9efcbc712460aa6420a9.png","media/images/db4286813033ae487cba.png","media/images/96a0a56fb7edf36db172.png","0","0","0.9999999999984741","0","65536","0","0","ConvNeXt Satellite"
"qc_68_108","media/images/e09c5b6edc6dc13dc959.png","media/images/3c20c028c0e7c09b7b5a.png","media/images/3cd1dd1c7dc024512c71.png","0","0","0.9999999999984741","0","65536","0","0","ConvNeXt Satellite"
"qc_22_117","media/images/e8e773b7c2262488f666.png","media/images/dce7bfb7c28ab5526197.png","media/images/e3de47475f5acf0e8adf.png","0","0","0.9999999999984741","0","65536","0","0","ConvNeXt Satellite"
"qc_73_34","media/images/baed84a778495e3af1fb.png","media/images/9ab708a4effdbf875b50.png","media/images/0b8ebda459e297fb5ba8.png","0","0","0.9999999999984741","0","65536","0","0","ConvNeXt Satellite"
"qc_118_44","media/images/b9b8eaa33c9140089536.png","media/images/9ab708a4effdbf875b50.png","media/images/0b8ebda459e297fb5ba8.png","0","0","0.9999999999984741","0","65536","0","0","ConvNeXt Satellite"
"qc_24_53","media/images/5e29e709533821ff5f63.png","media/images/17afa4c2af05f788b46f.png","media/images/d57d0132187621f9debb.png","0","0","0.9999999999984741","0","65536","0","0","ConvNeXt Satellite"
"qc_71_139","media/images/adc13e9c6b9605e3a041.png","media/images/3d9305270e05c4d9a829.png","media/images/8e3b51dabf8d0322954c.png","0","0","0.9999999999984741","0","65536","0","0","ConvNeXt Satellite"
"qc_103_24","media/images/3f1614e074fe721c7020.png","media/images/9ab708a4effdbf875b50.png","media/images/0b8ebda459e297fb5ba8.png","0","0","0.9999999999984741","0","65536","0","0","ConvNeXt Satellite"
"qc_59_85","media/images/0fa7b3747cbad8bc0846.png","media/images/dfd55a9eed924dffe6b5.png","media/images/ba3b072beb604547db8d.png","0","0","0.9999999999984741","0","65536","0","0","ConvNeXt Satellite"
"qc_24_141","media/images/e35ddc163ead2f8f64e7.png","media/images/6ae6ffbd9ff04f3eda82.png","media/images/8e3940b2f0b14e06c396.png","0","0","0.9999999999984741","0","65536","0","0","ConvNeXt Satellite"
"qc_41_99","media/images/2b1aaa6f0b2c867d6ce8.png","media/images/39ca36707fd624926de0.png","media/images/3e8cbab9867580906521.png","0","0","0.9847564697250599","0","64537","999","0","ConvNeXt Satellite"
"qc_12_119","media/images/7bc4ece3a79e772f14cc.png","media/images/45bbae3efc89b1f0c991.png","media/images/5e2340543b4ee82554eb.png","0","0","0.9999999999984741","0","65536","0","0","ConvNeXt Satellite"
"qc_34_107","media/images/7c8f625c47d7fa1c2d40.png","media/images/3d6e8c5c302126168870.png","media/images/6bed8d1be7c80fe1ff20.png","0","0","0.9999999999984741","0","65536","0","0","ConvNeXt Satellite"
"qc_50_44","media/images/a87a53ac6784b5aec816.png","media/images/45ad420e8b9d8407dcc3.png","media/images/d094cf7296fd7d26310e.png","0","0","0.9999999999984741","0","65536","0","0","ConvNeXt Satellite"
"qc_53_103","media/images/1b334a19b452e4a7a73f.png","media/images/4c75f1d0444cf106ac9b.png","media/images/54914660e03cee740e39.png","0.8811827038098082","0.9368389951197947","0.893920898436136","51558","7026","6661","291","ConvNeXt Satellite"
"qc_91_16","media/images/e88a50ad8cb2f214e055.png","media/images/9ab708a4effdbf875b50.png","media/images/0b8ebda459e297fb5ba8.png","0","0","0.9999999999984741","0","65536","0","0","ConvNeXt Satellite"
"qc_64_155","media/images/4760b7c6d874d538f1ff.png","media/images/b981c338af34aa244578.png","media/images/7029ef6d480448886bd4.png","0","0","0.9999999999984741","0","65536","0","0","ConvNeXt Satellite"
"qc_80_43","media/images/84892df571d57f07552b.png","media/images/9ab708a4effdbf875b50.png","media/images/0b8ebda459e297fb5ba8.png","0","0","0.9999999999984741","0","65536","0","0","ConvNeXt Satellite"
"qc_55_38","media/images/d866db88a93c23b6928b.png","media/images/cb95fa2d991ca1a50400.png","media/images/a021fb9dc50e5e9f9ed6.png","0","0","0.9999999999984741","0","65536","0","0","ConvNeXt Satellite"
"qc_42_132","media/images/b88722f74e2fcb76ed38.png","media/images/52c3f5142ccfc69aafe1.png","media/images/d4e5e7a4c8b3ad9d2546.png","0","0","0.9999999999984741","0","65536","0","0","ConvNeXt Satellite"
"qc_57_74","media/images/6c055d86538af831aee4.png","media/images/b99a09cb43db5c51995f.png","media/images/d657efeccebe5aacc06b.png","0.4402664508470381","0.611368011392404","0.862808227537746","7072","49473","1087","7904","ConvNeXt Satellite"
"qc_56_88","media/images/da9477faf512c25a83dc.png","media/images/1dcd9f471c64d93a1778.png","media/images/e2e77a56e87a3a02ee47.png","0","0","0.9999999999984741","0","65536","0","0","ConvNeXt Satellite"
"qc_103_19","media/images/8ca428e3879ea8377b80.png","media/images/9ab708a4effdbf875b50.png","media/images/0b8ebda459e297fb5ba8.png","0","0","0.9999999999984741","0","65536","0","0","ConvNeXt Satellite"
"qc_78_63","media/images/cc8b452a844d3b9b63c2.png","media/images/b8c453389016dc3fe458.png","media/images/ae844a608d3adf827db7.png","0","0","0.8818664550767794","0","57794","7742","0","ConvNeXt Satellite"
"qc_78_113","media/images/b31e0a84a875bc44ffab.png","media/images/4ee927943e30efc24ed7.png","media/images/2a00ab2776aa8df5f5e9.png","0","0","0.9999999999984741","0","65536","0","0","ConvNeXt Satellite"
"qc_52_123","media/images/a13c66ec75fab5a143dc.png","media/images/39df8b76885ef93d9df2.png","media/images/e2bbaef44cdd632a0385.png","0","0","0.9999999999984741","0","65536","0","0","ConvNeXt Satellite"
"qc_70_141","media/images/5a92e37b43c60649db1d.png","media/images/13a37c3e6bdeae425814.png","media/images/11e62d6946eba65ab51d.png","0","0","0.9999999999984741","0","65536","0","0","ConvNeXt Satellite"
"qc_39_126","media/images/53ed001f131b7b6064e4.png","media/images/21090c88c5530f0d564e.png","media/images/7854452c87c7aa6b54f8.png","0","0","0.9999999999984741","0","65536","0","0","ConvNeXt Satellite"
"qc_26_106","media/images/c45ab7bd5ec4d3064834.png","media/images/0a6e30bbce7b95fbf5af.png","media/images/3c960265333f6814c6bf.png","0","0","0.9999999999984741","0","65536","0","0","ConvNeXt Satellite"
"qc_99_29","media/images/24652316907f21dae5e0.png","media/images/9ab708a4effdbf875b50.png","media/images/0b8ebda459e297fb5ba8.png","0","0","0.9999999999984741","0","65536","0","0","ConvNeXt Satellite"
"qc_8_123","media/images/012a917a1120b96399e4.png","media/images/2187fd484c8c44f0dd51.png","media/images/c6f91b7871274d8d0398.png","0","0","0.9999999999984741","0","65536","0","0","ConvNeXt Satellite"
"qc_80_110","media/images/1f6b7f0df7ea8d4c540f.png","media/images/e7662102bcba6fc52e64.png","media/images/bbe76b6c66a2afe1cf9a.png","0","0","0.9999999999984741","0","65536","0","0","ConvNeXt Satellite"
"qc_34_123","media/images/f6afea47b8fe0026b43b.png","media/images/09ac9079f70d36db08a6.png","media/images/bb974206caa2041974b0.png","0","0","0.9999999999984741","0","65536","0","0","ConvNeXt Satellite"
"qc_56_42","media/images/ac7be8da5d7f6246836f.png","media/images/17fb30e61a8cd196e8e5.png","media/images/fc81d101a4e92b236198.png","0","0","0.9999999999984741","0","65536","0","0","ConvNeXt Satellite"
"qc_37_92","media/images/04513abd8204fba88775.png","media/images/dbb4329bcd32f5f1750f.png","media/images/8782c4f607132f7be511.png","0","0","0.9999999999984741","0","65536","0","0","ConvNeXt Satellite"
"qc_49_42","media/images/7e984b9aa6e5c1848bf9.png","media/images/13f2036b6863457dbbc7.png","media/images/7892d97f612cbba3add2.png","0","0","0.9999999999984741","0","65536","0","0","ConvNeXt Satellite"
"qc_95_41","media/images/978040bb4d0be7b53738.png","media/images/9ab708a4effdbf875b50.png","media/images/0b8ebda459e297fb5ba8.png","0","0","0.9999999999984741","0","65536","0","0","ConvNeXt Satellite"
"qc_47_29","media/images/2770aa9477b967a590f0.png","media/images/fde6a757382bf35b26ae.png","media/images/efa704f9f735cf9d6af4.png","0","0","0.9999999999984741","0","65536","0","0","ConvNeXt Satellite"
"qc_40_88","media/images/45a0d13a4c0c66053c53.png","media/images/b270b1ee63259cde57d9.png","media/images/7c9ae1f35bf72cea3182.png","0","0","0.9999999999984741","0","65536","0","0","ConvNeXt Satellite"
"qc_18_126","media/images/6ef08b5b9de81356333d.png","media/images/83f61181009becb6da73.png","media/images/aef448da2da2b431efcd.png","0","0","0.9575347900376014","0","62753","2783","0","ConvNeXt Satellite"
"qc_88_42","media/images/619be45e9563a0f934eb.png","media/images/af079922bdab40af981d.png","media/images/72bf6982443053193bd3.png","0","0","0.9999999999984741","0","65536","0","0","ConvNeXt Satellite"
"qc_62_119","media/images/5a6d628353919ceb31e1.png","media/images/6b92b31517da8dbd0305.png","media/images/e33173a4d868c39a1cca.png","0.6316602010900496","0.7742545413685034","0.8580169677721282","15957","40274","5257","4048","ConvNeXt Satellite"
"qc_71_148","media/images/a916a52d219786bb9ed5.png","media/images/d6b38d1bd11584db1438.png","media/images/372af5608ab4a13eda06.png","0","0","0.9999999999984741","0","65536","0","0","ConvNeXt Satellite"
"qc_92_34","media/images/658aad1abe5fef9fa0a1.png","media/images/9ab708a4effdbf875b50.png","media/images/0b8ebda459e297fb5ba8.png","0","0","0.9999999999984741","0","65536","0","0","ConvNeXt Satellite"
"qc_89_80","media/images/31a5bf07e2dfba197099.png","media/images/4d534801a97b9e26400f.png","media/images/9f955ecce6df0a33b21c.png","0","0","0.9999999999984741","0","65536","0","0","ConvNeXt Satellite"
"qc_66_123","media/images/7ad70367a6f3db3f0598.png","media/images/1adfedbfbfff3ffbfe87.png","media/images/c086ac742a479e3e1bff.png","0","0","0.9999999999984741","0","65536","0","0","ConvNeXt Satellite"
"qc_36_136","media/images/40c45d63aa3e7409f615.png","media/images/e8b9355940f3e4448a3b.png","media/images/6279ab550ba9ba27a9c3.png","0","0","0.9999999999984741","0","65536","0","0","ConvNeXt Satellite"
"qc_103_14","media/images/4417d10322dd3e14911f.png","media/images/9ab708a4effdbf875b50.png","media/images/0b8ebda459e297fb5ba8.png","0","0","0.9999999999984741","0","65536","0","0","ConvNeXt Satellite"
"qc_66_63","media/images/12318c941c1ad8ec6a14.png","media/images/5229498620863f3f714c.png","media/images/4287d5a13a8f63b7ba31.png","0","0","0.9999999999984741","0","65536","0","0","ConvNeXt Satellite"
"qc_47_83","media/images/18c6263da3ab7e3b07b9.png","media/images/ea05ac179538e0ecf2e3.png","media/images/ee86ef29678aee8ccd7f.png","0.6889804325201174","0.8158536088048397","0.9861755371078702","2007","62623","644","262","ConvNeXt Satellite"
"qc_91_52","media/images/ad4b1fed4faab12234fd.png","media/images/7a39cddfffa62dad189e.png","media/images/ee3bcf34aea4a49bf011.png","0","0","0.9999999999984741","0","65536","0","0","ConvNeXt Satellite"
"qc_44_99","media/images/9d1fb3da594e0829221b.png","media/images/1189486570e274cfddfb.png","media/images/6bb33071ffc8ce5b9450.png","0","0","0.9999999999984741","0","65536","0","0","ConvNeXt Satellite"
"qc_44_85","media/images/4f9e7402ca925d5b5e05.png","media/images/6757d5d6740b44d10447.png","media/images/8802572ca566895d6088.png","0","0","0.9999999999984741","0","65536","0","0","ConvNeXt Satellite"
"qc_36_100","media/images/94376dd470507164fd84.png","media/images/cc909d2d83344d691dcc.png","media/images/f7ea1da90138d0bd0988.png","0","0","0.9999999999984741","0","65536","0","0","ConvNeXt Satellite"
"qc_77_153","media/images/4fb14a3e7bc8e7b241d7.png","media/images/031b40a96c42c35d5c50.png","media/images/ed4cd58f8cd46a91e33d.png","0","0","0.9999999999984741","0","65536","0","0","ConvNeXt Satellite"
"qc_29_103","media/images/7badafde79d44ace337a.png","media/images/b46a60282ba043ae1e86.png","media/images/da6602f3f00dd2ec8191.png","0","0","0.9999999999984741","0","65536","0","0","ConvNeXt Satellite"
"qc_95_15","media/images/3f61add47a49b7091ac0.png","media/images/9ab708a4effdbf875b50.png","media/images/0b8ebda459e297fb5ba8.png","0","0","0.9999999999984741","0","65536","0","0","ConvNeXt Satellite"
"qc_41_105","media/images/8cac3f683b876dabfd13.png","media/images/e35e1864a6c057ef57dd.png","media/images/7876cbf904fc9b89862a.png","0.5555117799971987","0.7142494847842181","0.913925170897043","7050","52845","5379","262","ConvNeXt Satellite"
"qc_31_94","media/images/31bbe1b247e31d6fef7b.png","media/images/19f7ebdb28c024a224b7.png","media/images/b1d65af65a66fdc23cca.png","0","0","0.9999999999984741","0","65536","0","0","ConvNeXt Satellite"
"qc_67_42","media/images/fd3c4c04536b7971119b.png","media/images/744f1f893c73acd78a30.png","media/images/f83825e4885665216126.png","0","0","0.9999999999984741","0","65536","0","0","ConvNeXt Satellite"
"qc_74_149","media/images/47d0815b53a35d8810e4.png","media/images/cf24c617a4ad9312b92e.png","media/images/314bdc9a6ab82a5aedf6.png","0","0","0.9999999999984741","0","65536","0","0","ConvNeXt Satellite"
"qc_91_58","media/images/43c1348febd5ddeb19c8.png","media/images/0e5bdb8f672db9049520.png","media/images/31773f0f7de7466190fe.png","0.4390350239774777","0.6101797162767904","0.7644042968738336","12084","38012","13737","1703","ConvNeXt Satellite"
"qc_8_100","media/images/185424d9e04d39abdbed.png","media/images/443fc87e7eb3b072b688.png","media/images/a344738af771be03d0b1.png","0","0","0.9999999999984741","0","65536","0","0","ConvNeXt Satellite"
"qc_108_62","media/images/48902955d7b2c1e74adf.png","media/images/9ab708a4effdbf875b50.png","media/images/0b8ebda459e297fb5ba8.png","0","0","0.9999999999984741","0","65536","0","0","ConvNeXt Satellite"
"qc_30_138","media/images/42c1a0b70a8e4c0ab26b.png","media/images/1c0d096e362b52f6a8bf.png","media/images/07d53e758d967b427519.png","0","0","0.9999999999984741","0","65536","0","0","ConvNeXt Satellite"
"qc_55_110","media/images/fb9d8cc0485823d0ce0f.png","media/images/7ce82a524f204cc209d8.png","media/images/70dd72fccc474bd3c753.png","0","0","0.9999999999984741","0","65536","0","0","ConvNeXt Satellite"
"qc_50_138","media/images/05ba703db2df19e25c41.png","media/images/efe69bd5ad1e427753f7.png","media/images/63923668bcbeb35c4065.png","0","0","0.9951782226547314","0","65220","316","0","ConvNeXt Satellite"
"qc_72_59","media/images/a3e53b79b8eb3a9d4ac6.png","media/images/a8c75cad79a784bace8c.png","media/images/aa42fa924cf05354c069.png","0","0","0.9842224121078732","0","64502","1034","0","ConvNeXt Satellite"
"qc_71_41","media/images/36edcc1154902dc06ff6.png","media/images/104c4d41ead01c364009.png","media/images/0b8ebda459e297fb5ba8.png","0","0","0.9999999999984741","0","65536","0","0","ConvNeXt Satellite"
"qc_33_103","media/images/aea7844d450ab389bdda.png","media/images/b0018f9171433b5870f4.png","media/images/00ebac409489d04704d0.png","0","0","0.9999999999984741","0","65536","0","0","ConvNeXt Satellite"
"qc_61_119","media/images/93b1489a157ec2d93c40.png","media/images/956a0b9a7d3e552bfc34.png","media/images/f9d1c5a8bda9a4cf1fd6.png","0","0","0.9881286621078672","0","64758","0","778","ConvNeXt Satellite"
"qc_25_125","media/images/c77eafe286ed67d89f97.png","media/images/d578eda55f0ffd7733eb.png","media/images/83260009a8e4ca90c857.png","0","0","0.9999999999984741","0","65536","0","0","ConvNeXt Satellite"
"qc_75_59","media/images/b74c4b66eeec5bbf8abd.png","media/images/3123ee3aa73f6c13ac5d.png","media/images/d51fbaaeefe50a1bbeb5.png","0","0","0.9999999999984741","0","65536","0","0","ConvNeXt Satellite"
"qc_73_106","media/images/d61ba2dae4076a39cf88.png","media/images/fa6b349ddea5a0f9d53e.png","media/images/6711919f71b770bd2acb.png","0","0","0.7075042724598579","0","46367","19169","0","ConvNeXt Satellite"
"qc_82_33","media/images/e9bf837f0ffc8d07bef9.png","media/images/9ab708a4effdbf875b50.png","media/images/0b8ebda459e297fb5ba8.png","0","0","0.9999999999984741","0","65536","0","0","ConvNeXt Satellite"
"qc_34_136","media/images/433a50b2a0015593d0cc.png","media/images/2db5ca0c3756c73e0359.png","media/images/e7b8ea45a4b4a0756a01.png","0","0","0.9999999999984741","0","65536","0","0","ConvNeXt Satellite"
"qc_23_129","media/images/ec782affa72fbc2f8bff.png","media/images/cb1a017978a404845b7f.png","media/images/3a87d734b964ae3c7a95.png","0.2955919854258973","0.4563040799059603","0.8524780273424493","4057","51811","6674","2994","ConvNeXt Satellite"
"qc_35_101","media/images/6c844a0b5da74336aae6.png","media/images/49d2fe5f87f9c9d412d4.png","media/images/c8d5c8a93cd9956f758f.png","0","0","0.9999999999984741","0","65536","0","0","ConvNeXt Satellite"
"qc_84_100","media/images/ee56eec77f9587129335.png","media/images/a4c2ad848f2d26e6491b.png","media/images/290fc2621790927517ed.png","0","0","0.9999999999984741","0","65536","0","0","ConvNeXt Satellite"
"qc_78_77","media/images/32387dfa60e080add9bf.png","media/images/c652a74defd36652b3b0.png","media/images/8383db151cc2a5dbd9e1.png","0","0","0.9997558593734744","0","65520","0","16","ConvNeXt Satellite"
"qc_57_77","media/images/17f7805171eda64e12d9.png","media/images/fdfb2fea0de36cef868f.png","media/images/71abd01b786daf5b4bc6.png","0","0","0.9999999999984741","0","65536","0","0","ConvNeXt Satellite"
"qc_47_65","media/images/051503d239b13ecd64a7.png","media/images/6dd96adc58a486dffd0d.png","media/images/458cdf57f623ac08ef50.png","0","0","0.9999999999984741","0","65536","0","0","ConvNeXt Satellite"
"qc_63_131","media/images/853e0770b0f6bc96ddca.png","media/images/ab42d6dfe7e09f9e7304.png","media/images/545a13b77c73fe414a7a.png","0","0","0.9951171874984815","0","65216","320","0","ConvNeXt Satellite"
"qc_7_104","media/images/ff1bb28a965b6541d9af.png","media/images/1d26fe5c70aee61a7d76.png","media/images/26733add3fad83143cce.png","0","0","0.9999999999984741","0","65536","0","0","ConvNeXt Satellite"
"qc_11_93","media/images/d3164da2fbdc30de7cce.png","media/images/9274a306b742fab41223.png","media/images/05001f7eaeaf4e0bf75e.png","0","0","0.9999999999984741","0","65536","0","0","ConvNeXt Satellite"
"qc_114_4","media/images/c01dc969db31611d3ce2.png","media/images/9ab708a4effdbf875b50.png","media/images/0b8ebda459e297fb5ba8.png","0","0","0.9999999999984741","0","65536","0","0","ConvNeXt Satellite"
"qc_85_89","media/images/1e26df08a7f40202cd1b.png","media/images/e21cf132b7e0c1288d57.png","media/images/f5aa92823bcf82cc9a21.png","0","0","0.9999999999984741","0","65536","0","0","ConvNeXt Satellite"
"qc_73_121","media/images/6c90eea780841233f1e6.png","media/images/aa866f9481abbd20ae00.png","media/images/11343678780f6e64ffb7.png","0","0","0.9999999999984741","0","65536","0","0","ConvNeXt Satellite"
"qc_107_41","media/images/ca13fe702f62b0f45342.png","media/images/9ab708a4effdbf875b50.png","media/images/0b8ebda459e297fb5ba8.png","0","0","0.9999999999984741","0","65536","0","0","ConvNeXt Satellite"
"qc_42_110","media/images/b33628b578a1de6df82b.png","media/images/65bac01686913b7c59f7.png","media/images/c0f46ff6073c7a63986f.png","0","0","0.9999999999984741","0","65536","0","0","ConvNeXt Satellite"
"qc_92_47","media/images/f31840fbe133968c61f8.png","media/images/9ab708a4effdbf875b50.png","media/images/0b8ebda459e297fb5ba8.png","0","0","0.9999999999984741","0","65536","0","0","ConvNeXt Satellite"
"qc_49_87","media/images/ef2641d146293aa38c3b.png","media/images/13aaf17f663d9fc232bd.png","media/images/29c12d50cf0f8998ef21.png","0","0","0.9982757568344143","0","65423","113","0","ConvNeXt Satellite"
"qc_66_96","media/images/6f77febc69246f4864ed.png","media/images/851749f982e3b66513d5.png","media/images/9f6c687e8f1ee07d070f.png","0","0","0.9999999999984741","0","65536","0","0","ConvNeXt Satellite"
"qc_104_52","media/images/8d0c881a633432f7720f.png","media/images/9e1c9d70e054429c75a5.png","media/images/0369643d52fa5262812d.png","0.6824709816902917","0.8112721686572478","0.9753723144516366","3469","60453","30","1584","ConvNeXt Satellite"
"qc_74_109","media/images/8be325d348e90a4e0ccc.png","media/images/535cce909d88196a3c79.png","media/images/057fa001722745d01c3d.png","0","0","0.9999999999984741","0","65536","0","0","ConvNeXt Satellite"
"qc_89_75","media/images/f97aee70b216bb7167e9.png","media/images/6cf91144fc7f46010288.png","media/images/b7ee3861a971a10fe9f4.png","0","0","0.7475891113269842","0","48994","15573","969","ConvNeXt Satellite"
"qc_93_82","media/images/b25c0e1059e89bd855c5.png","media/images/7aa9b51ac8b531c4a428.png","media/images/a4440712ee5c8977e9d9.png","0.7015207434730278","0.8245808390548659","0.7951507568347241","31553","20558","9508","3917","ConvNeXt Satellite"
"qc_104_16","media/images/f301815b63b18d7aada0.png","media/images/9ab708a4effdbf875b50.png","media/images/0b8ebda459e297fb5ba8.png","0","0","0.9999999999984741","0","65536","0","0","ConvNeXt Satellite"
"qc_49_86","media/images/4756d8d53daa256d8ea1.png","media/images/64587e55cad7a95550b5.png","media/images/1821507a53e9ce586fd7.png","0","0","0.9999999999984741","0","65536","0","0","ConvNeXt Satellite"
"qc_49_30","media/images/aaee6c792f17c95b7127.png","media/images/e8df8a23641a3ef67fa7.png","media/images/699f932a3431a7c038b8.png","0","0","0.9999999999984741","0","65536","0","0","ConvNeXt Satellite"
"qc_57_78","media/images/bfc8e8a4ee2baf563f5c.png","media/images/60535ca530458af485fb.png","media/images/a3dafaf8e3c7f962b904.png","0","0","0.8248443603503038","0","54057","11479","0","ConvNeXt Satellite"
"qc_69_46","media/images/fccfdfd052d4697d3010.png","media/images/d074d792bcf5023c906e.png","media/images/ff1768e4f74efb542d4e.png","0","0","0.9999999999984741","0","65536","0","0","ConvNeXt Satellite"
"qc_78_27","media/images/2df2d23278a1f05f65d8.png","media/images/9ab708a4effdbf875b50.png","media/images/0b8ebda459e297fb5ba8.png","0","0","0.9999999999984741","0","65536","0","0","ConvNeXt Satellite"
"qc_90_18","media/images/05f3bbc988b416c45114.png","media/images/9ab708a4effdbf875b50.png","media/images/0b8ebda459e297fb5ba8.png","0","0","0.9999999999984741","0","65536","0","0","ConvNeXt Satellite"
